text,kind_effect,task,object,physical_effect,id
"O/a ""Resistir"" é um/uma Aplicação, que no/na Campo causa Diodo semicondutor.",Aplicação,Resistir,Campo,Diodo semicondutor,42dee7f0-35f6-4a2f-8e1b-956a861a5838
"O/a ""Separar"" é um/uma Aplicação, que no/na Campo causa Diodo semicondutor.",Aplicação,Separar,Campo,Diodo semicondutor,a959dbe0-f94c-4b7b-8437-6b61b01dbabb
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Gás causa Disco inclinado.",Aplicação,Comprimir,Gás,Disco inclinado,ac233af3-9b8e-44ec-a9c7-09c94df8f98e
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Líquido causa Disco inclinado.",Aplicação,Comprimir,Líquido,Disco inclinado,19915409-9af1-49fa-97fb-044201cfeb55
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Sólido causa Disco inclinado.",Aplicação,Comprimir,Sólido,Disco inclinado,f45aca5a-ffa3-4bf5-9880-58495e371963
"O/a ""Girar"" é um/uma Aplicação, que no/na Sólido causa Disco inclinado.",Aplicação,Girar,Sólido,Disco inclinado,6a156098-e6ca-490d-ba91-29962213eda5
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido causa Disco inclinado.",Aplicação,Mover,Sólido,Disco inclinado,e09b01f2-0217-4b41-b77c-7ccc7445f5be
"O/a ""Orientar"" é um/uma Aplicação, que no/na Sólido causa Disco inclinado.",Aplicação,Orientar,Sólido,Disco inclinado,74b448b9-97e0-499d-b878-7f60359c0019
"O/a ""Vibrar"" é um/uma Aplicação, que no/na Sólido causa Disco inclinado.",Aplicação,Vibrar,Sólido,Disco inclinado,ad0f0347-0601-4616-a509-21bcb4c0de74
"O/a ""Absorver"" é um/uma Efeito, que no/na Campo causa Dispersão (física).",Efeito,Absorver,Campo,Dispersão (física),f9ef2cb1-ee53-4ec3-b9b7-6da255d93770
"O/a ""Desmembrar"" é um/uma Efeito, que no/na Campo causa Dispersão (física).",Efeito,Desmembrar,Campo,Dispersão (física),bedcbf97-77da-4cbc-b8d9-de57688c68c6
"O/a ""Detectar"" é um/uma Efeito, que no/na Campo causa Dispersão (física).",Efeito,Detectar,Campo,Dispersão (física),1db8e2ec-12f3-4ee0-ac88-9e01648a010e
"O/a ""Detectar"" é um/uma Efeito, que no/na Gás causa Dispersão (física).",Efeito,Detectar,Gás,Dispersão (física),d5d6a76a-4168-40e2-a661-4196e51ee114
"O/a ""Detectar"" é um/uma Efeito, que no/na Líquido causa Dispersão (física).",Efeito,Detectar,Líquido,Dispersão (física),ac678e15-942a-46c0-b845-beb004ca1388
"O/a ""Detectar"" é um/uma Efeito, que no/na Sólido causa Dispersão (física).",Efeito,Detectar,Sólido,Dispersão (física),709ea738-909f-4566-88ec-be9f8f143d4c
"O/a ""Detectar"" é um/uma Efeito, que no/na Sólido dividido causa Dispersão (física).",Efeito,Detectar,Sólido dividido,Dispersão (física),78af71fb-a384-4204-ab68-15950bb6812e
"O/a ""Diluir"" é um/uma Efeito, que no/na Campo causa Dispersão (física).",Efeito,Diluir,Campo,Dispersão (física),19c5c1cb-7ba6-4477-b25e-d7682f08b19d
"O/a ""Dobrar"" é um/uma Efeito, que no/na Campo causa Dispersão (física).",Efeito,Dobrar,Campo,Dispersão (física),fc3c3407-3be0-4cd1-92a4-e753837cab01
"O/a ""Expandir"" é um/uma Efeito, que no/na Campo causa Dispersão (física).",Efeito,Expandir,Campo,Dispersão (física),71337bdc-3d29-4b4e-8061-9efc87eb0174
"O/a ""Extrair"" é um/uma Efeito, que no/na Campo causa Dispersão (física).",Efeito,Extrair,Campo,Dispersão (física),24ae9e9a-b11a-4636-8e01-a08c4d028dad
"O/a ""Mover"" é um/uma Efeito, que no/na Campo causa Dispersão (física).",Efeito,Mover,Campo,Dispersão (física),fdd5b095-2c1d-4b7d-b8e5-949202b66229
"O/a ""Separar"" é um/uma Efeito, que no/na Campo causa Dispersão (física).",Efeito,Separar,Campo,Dispersão (física),fbe59818-c9e8-44fe-8431-5742defeb4fa
"O/a ""Absorver"" é um/uma Efeito, que no/na Campo causa Dispersão (óptica).",Efeito,Absorver,Campo,Dispersão (óptica),718faab9-3a71-441c-aea9-ff16260af48b
"O/a ""Desmembrar"" é um/uma Efeito, que no/na Campo causa Dispersão (óptica).",Efeito,Desmembrar,Campo,Dispersão (óptica),399675d4-9358-4a25-b60c-7aa0c2f52774
"O/a ""Dobrar"" é um/uma Efeito, que no/na Campo causa Dispersão (óptica).",Efeito,Dobrar,Campo,Dispersão (óptica),7c2f74db-9d57-4ad9-86f0-7a0b41ca618f
"O/a ""Expandir"" é um/uma Efeito, que no/na Campo causa Dispersão (óptica).",Efeito,Expandir,Campo,Dispersão (óptica),b1db3b23-001b-41ae-b183-874ce4dc3698
"O/a ""Extrair"" é um/uma Efeito, que no/na Campo causa Dispersão (óptica).",Efeito,Extrair,Campo,Dispersão (óptica),2a70b566-1373-4ac3-bad6-b3f95003b224
"O/a ""Mover"" é um/uma Efeito, que no/na Campo causa Dispersão (óptica).",Efeito,Mover,Campo,Dispersão (óptica),51321b77-fcaa-4527-953d-5d2908b5476e
"O/a ""Mudar de fase"" é um/uma Efeito, que no/na Campo causa Dispersão (óptica).",Efeito,Mudar de fase,Campo,Dispersão (óptica),eeba023d-aca2-4333-83e7-f677b9f6ebc8
"O/a ""Separar"" é um/uma Efeito, que no/na Campo causa Dispersão (óptica).",Efeito,Separar,Campo,Dispersão (óptica),6e85a7c8-80d7-49ce-a82a-26ad8aeba045
"O/a ""Absorver"" é um/uma Efeito, que no/na Campo causa Dispersão de Rayleigh.",Efeito,Absorver,Campo,Dispersão de Rayleigh,0bf86b0a-8f39-4442-b9f5-033d55d81e19
"O/a ""Detectar"" é um/uma Efeito, que no/na Campo causa Dispersão de Rayleigh.",Efeito,Detectar,Campo,Dispersão de Rayleigh,c6387762-f208-436b-ac0b-5fea0164f22a
"O/a ""Detectar"" é um/uma Efeito, que no/na Sólido causa Dispersão de Rayleigh.",Efeito,Detectar,Sólido,Dispersão de Rayleigh,a846583e-5917-4ea7-9488-2754db1c7951
"O/a ""Detectar"" é um/uma Efeito, que no/na Sólido dividido causa Dispersão de Rayleigh.",Efeito,Detectar,Sólido dividido,Dispersão de Rayleigh,cbb3fee7-eba1-463e-a0b4-eb3c6a4238df
"O/a ""Expandir"" é um/uma Efeito, que no/na Campo causa Dispersão de Rayleigh.",Efeito,Expandir,Campo,Dispersão de Rayleigh,2b4a1397-e488-464d-960d-b6e17ce58ea8
"O/a ""Remover"" é um/uma Efeito, que no/na Campo causa Dispersão de Rayleigh.",Efeito,Remover,Campo,Dispersão de Rayleigh,50732eff-a4cc-4e02-983a-cdcc974b7f2d
"O/a ""Acumular"" é um/uma Aplicação, que no/na Campo causa dispositivo betavoltaico.",Aplicação,Acumular,Campo,dispositivo betavoltaico,4d40c48e-41fe-4cbc-91ea-dccee30149dc
"O/a ""Detectar"" é um/uma Aplicação, que no/na Sólido causa dispositivo betavoltaico.",Aplicação,Detectar,Sólido,dispositivo betavoltaico,72c2cbc1-50ab-4317-89d6-0ff1858315de
"O/a ""Detectar"" é um/uma Aplicação, que no/na Sólido dividido causa dispositivo betavoltaico.",Aplicação,Detectar,Sólido dividido,dispositivo betavoltaico,ca110429-2494-4388-b770-dd6cf64c4160
"O/a ""Produzir"" é um/uma Aplicação, que no/na Campo causa dispositivo betavoltaico.",Aplicação,Produzir,Campo,dispositivo betavoltaico,a53b97df-e36b-4ad9-b762-bfc4e890fd27
"O/a ""Absorver"" é um/uma Aplicação, que no/na Campo causa Dissipador.",Aplicação,Absorver,Campo,Dissipador,01e2063d-1d9e-4a06-af81-55e737b34867
"O/a ""Aquecer"" é um/uma Aplicação, que no/na Gás causa Dissipador.",Aplicação,Aquecer,Gás,Dissipador,fa846c08-23b3-4070-833d-ed39236e6d36
"O/a ""Congelar"" é um/uma Aplicação, que no/na Gás causa Dissipador.",Aplicação,Congelar,Gás,Dissipador,c3f9d349-0426-4a34-9d0b-8e2ada1cf698
"O/a ""Congelar"" é um/uma Aplicação, que no/na Líquido causa Dissipador.",Aplicação,Congelar,Líquido,Dissipador,cd2ca672-7b37-4e2a-9e4b-d6363b4a29ac
"O/a ""Diluir"" é um/uma Aplicação, que no/na Campo causa Dissipador.",Aplicação,Diluir,Campo,Dissipador,262056bb-392c-4ea1-a644-89ba6aebfcfc
"O/a ""Esfriar"" é um/uma Aplicação, que no/na Gás causa Dissipador.",Aplicação,Esfriar,Gás,Dissipador,64b21138-6664-4527-9312-d113f8b69e92
"O/a ""Esfriar"" é um/uma Aplicação, que no/na Líquido causa Dissipador.",Aplicação,Esfriar,Líquido,Dissipador,d375b9cc-52e5-46a8-b659-0814535cc85c
"O/a ""Esfriar"" é um/uma Aplicação, que no/na Sólido causa Dissipador.",Aplicação,Esfriar,Sólido,Dissipador,5527c36e-a559-4c8d-a414-8d7e33a02c18
"O/a ""Esfriar"" é um/uma Aplicação, que no/na Sólido dividido causa Dissipador.",Aplicação,Esfriar,Sólido dividido,Dissipador,c46300b5-fea5-46e7-886b-2105336c9bea
"O/a ""Extrair"" é um/uma Aplicação, que no/na Campo causa Dissipador.",Aplicação,Extrair,Campo,Dissipador,3bafcd35-ee40-4957-b059-cf01db83f580
"O/a ""Proteger"" é um/uma Aplicação, que no/na Sólido causa Dissipador.",Aplicação,Proteger,Sólido,Dissipador,79a7eefd-3b7b-493e-b8d9-384db3861277
"O/a ""Proteger"" é um/uma Aplicação, que no/na Sólido dividido causa Dissipador.",Aplicação,Proteger,Sólido dividido,Dissipador,7d8dd082-9cc4-4648-8d57-9be9feaa3ac8
"O/a ""Decompor"" é um/uma Efeito, que no/na Sólido causa Dissolução.",Efeito,Decompor,Sólido,Dissolução,6e024219-5a03-4ece-8b02-c158d5127b10
"O/a ""Desmembrar"" é um/uma Efeito, que no/na Sólido causa Dissolução.",Efeito,Desmembrar,Sólido,Dissolução,4c209d44-28bc-400a-bbec-efcd928c0d3d
"O/a ""Limpar"" é um/uma Efeito, que no/na Sólido causa Dissolução.",Efeito,Limpar,Sólido,Dissolução,58842b9f-9eba-4a31-9c56-2f8d7c5aede2
"O/a ""Produzir"" é um/uma Aplicação, que no/na Líquido causa Dissolução.",Aplicação,Produzir,Líquido,Dissolução,757d1498-b20b-4ef8-bb23-bc368a84650a
"O/a ""Corroer"" é um/uma Efeito, que no/na Sólido causa Dissolução.",Efeito,Corroer,Sólido,Dissolução,b0c39702-4f3d-4b22-b78a-cc38f65ca8d8
"O/a ""Destruir"" é um/uma Efeito, que no/na Sólido causa Dissolução.",Efeito,Destruir,Sólido,Dissolução,de368827-fc24-4cc7-97d8-5019043e5a75
"O/a ""Erodir"" é um/uma Efeito, que no/na Sólido causa Dissolução.",Efeito,Erodir,Sólido,Dissolução,e685aa12-766c-4a50-a37e-4eb3b0149f2a
"O/a ""Apertar"" é um/uma Aplicação, que no/na Sólido causa Dobradiça.",Aplicação,Apertar,Sólido,Dobradiça,1a057435-a950-4ea2-8e67-41c5e9d7a85e
"O/a ""Detectar"" é um/uma Aplicação, que no/na Sólido causa Dobradiça.",Aplicação,Detectar,Sólido,Dobradiça,ec3fa28f-fb9e-486e-9b02-7f47e8c49897
"O/a ""Detectar"" é um/uma Aplicação, que no/na Sólido dividido causa Dobradiça.",Aplicação,Detectar,Sólido dividido,Dobradiça,6938e3c2-1442-43e2-bfc2-eda8863966f6
"O/a ""Dobrar"" é um/uma Aplicação, que no/na Sólido causa Dobradiça.",Aplicação,Dobrar,Sólido,Dobradiça,12d44f63-11ae-4881-9c87-a4c63f2e2ad9
"O/a ""Girar"" é um/uma Aplicação, que no/na Sólido causa Dobradiça.",Aplicação,Girar,Sólido,Dobradiça,352b9676-9092-4303-aa4a-6ac8c0754c47
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido causa Dobradiça.",Aplicação,Mover,Sólido,Dobradiça,ab0c6ded-32bf-481f-9628-0d7af2cb0197
"O/a ""Orientar"" é um/uma Aplicação, que no/na Sólido causa Dobradiça.",Aplicação,Orientar,Sólido,Dobradiça,d9361d7b-bc27-417d-a828-9563cda4a702
"O/a ""Absorver"" é um/uma Aplicação, que no/na Campo causa Dobrar.",Aplicação,Absorver,Campo,Dobrar,2daae0db-9057-4ec1-86d9-34f62d2d2bc3
"O/a ""Aquecer"" é um/uma Aplicação, que no/na Sólido causa Dobrar.",Aplicação,Aquecer,Sólido,Dobrar,99aecd87-6b32-4c4d-8b6e-2bae1a0cf030
"O/a ""Comprimir"" é um/uma Aplicação, que no/na Sólido causa Dobrar.",Aplicação,Comprimir,Sólido,Dobrar,a72d591b-f66e-45be-8896-08514d4c0dba
"O/a ""Concentrar"" é um/uma Aplicação, que no/na Sólido causa Dobrar.",Aplicação,Concentrar,Sólido,Dobrar,06eea7e0-da48-4639-b177-a425b7a911f6
"O/a ""Dobrar"" é um/uma Aplicação, que no/na Sólido causa Dobrar.",Aplicação,Dobrar,Sólido,Dobrar,185f7fd1-4c42-4167-8192-ab64b4ffea1d
"O/a ""Expandir"" é um/uma Aplicação, que no/na Sólido causa Dobrar.",Aplicação,Expandir,Sólido,Dobrar,0e082b8b-3eaa-4af9-af65-5cf78805c1cc
"O/a ""Girar"" é um/uma Aplicação, que no/na Sólido causa Dobrar.",Aplicação,Girar,Sólido,Dobrar,acb75a4b-757f-44e8-92af-625d29892562
"O/a ""Orientar"" é um/uma Aplicação, que no/na Sólido causa Dobrar.",Aplicação,Orientar,Sólido,Dobrar,cdea590d-a15a-4ef6-96c3-c9fe6cadea31
"O/a ""Absorver"" é um/uma Efeito, que no/na Campo causa Ebulição.",Efeito,Absorver,Campo,Ebulição,70da5523-2e3a-4dc7-a1a8-2cac8a90b933
"O/a ""Concentrar"" é um/uma Efeito, que no/na Líquido causa Ebulição.",Efeito,Concentrar,Líquido,Ebulição,b86dba64-4335-4f32-aef4-ad2792705c3a
"O/a ""Evaporar"" é um/uma Efeito, que no/na Líquido causa Ebulição.",Efeito,Evaporar,Líquido,Ebulição,2cf19a3b-791b-4b97-96d9-ee34da683585
"O/a ""Expandir"" é um/uma Efeito, que no/na Líquido causa Ebulição.",Efeito,Expandir,Líquido,Ebulição,7b8d1d77-0303-473a-9802-3940110f7fd6
"O/a ""Extrair"" é um/uma Efeito, que no/na Líquido causa Ebulição.",Efeito,Extrair,Líquido,Ebulição,15ba49ae-791a-4373-a395-649dc85fb459
"O/a ""Limpar"" é um/uma Efeito, que no/na Líquido causa Ebulição.",Efeito,Limpar,Líquido,Ebulição,ec9c747c-da55-47fa-853e-2b24cef3136f
"O/a ""Mover"" é um/uma Efeito, que no/na Líquido causa Ebulição.",Efeito,Mover,Líquido,Ebulição,79e8e962-a692-4054-af66-132dd5a49657
"O/a ""Mudar de fase"" é um/uma Efeito, que no/na Líquido causa Ebulição.",Efeito,Mudar de fase,Líquido,Ebulição,fdf637c8-77f1-4d8d-b3b2-6bc01847d028
"O/a ""Produzir"" é um/uma Efeito, que no/na Gás causa Ebulição.",Efeito,Produzir,Gás,Ebulição,242546cd-3932-4562-9fef-f0513a10222b
"O/a ""Remover"" é um/uma Efeito, que no/na Líquido causa Ebulição.",Efeito,Remover,Líquido,Ebulição,3e835747-9be8-4b7e-8a00-98ddff121ec5
"O/a ""Secar"" é um/uma Efeito, que no/na Sólido dividido causa Ebulição.",Efeito,Secar,Sólido dividido,Ebulição,55049169-49ec-4051-9556-1dd03b3333f3
"O/a ""Separar"" é um/uma Efeito, que no/na Líquido causa Ebulição.",Efeito,Separar,Líquido,Ebulição,bf3ec2aa-3a33-4be7-9a9f-8473515a4f96
"O/a ""Vibrar"" é um/uma Efeito, que no/na Líquido causa Ebulição.",Efeito,Vibrar,Líquido,Ebulição,cc37989a-e34b-480b-acae-1bfb16d1f355
"O/a ""Absorver"" é um/uma Efeito, que no/na Campo causa Eco.",Efeito,Absorver,Campo,Eco,0cd97909-c25c-4549-b7fa-dca464ca3cce
"O/a ""Apertar"" é um/uma Efeito, que no/na Campo causa Eco.",Efeito,Apertar,Campo,Eco,10705801-d6bf-49d4-935c-cc1e67d258d9
"O/a ""Detectar"" é um/uma Efeito, que no/na Campo causa Eco.",Efeito,Detectar,Campo,Eco,864b69d2-1a71-4832-a3ad-a54b2f4b93f2
"O/a ""Detectar"" é um/uma Efeito, que no/na Gás causa Eco.",Efeito,Detectar,Gás,Eco,517e3b46-b862-48b6-b118-576ceea8b3d2
"O/a ""Detectar"" é um/uma Efeito, que no/na Líquido causa Eco.",Efeito,Detectar,Líquido,Eco,1c08d15f-0114-4113-84b1-f46ec638086c
"O/a ""Detectar"" é um/uma Efeito, que no/na Sólido causa Eco.",Efeito,Detectar,Sólido,Eco,c14b2b36-d5d3-4d1e-8479-90a80d2cfb4f
"O/a ""Detectar"" é um/uma Efeito, que no/na Sólido dividido causa Eco.",Efeito,Detectar,Sólido dividido,Eco,bda0d91e-f52e-4084-9065-4942ad33cc53
"O/a ""Expandir"" é um/uma Efeito, que no/na Campo causa Eco.",Efeito,Expandir,Campo,Eco,5c77ba06-a8ea-4f67-a319-31681d7a5c2f
"O/a ""Mover"" é um/uma Efeito, que no/na Campo causa Eco.",Efeito,Mover,Campo,Eco,01faf8ee-f78b-4634-8248-b4b6544f5978
"O/a ""Vibrar"" é um/uma Efeito, que no/na Sólido causa Eco.",Efeito,Vibrar,Sólido,Eco,32d2ad96-3496-4ef0-af64-24733fd2c54b
"O/a ""Vibrar"" é um/uma Efeito, que no/na Sólido dividido causa Eco.",Efeito,Vibrar,Sólido dividido,Eco,8f4c75d6-2500-4f98-a26d-2dccf8e6c142
"O/a ""Mover"" é um/uma Aplicação, que no/na Sólido causa Ecranoplano.",Aplicação,Mover,Sólido,Ecranoplano,4417e766-82f6-4869-aa23-a946122be140
"O/a ""Orientar"" é um/uma Aplicação, que no/na Sólido causa Ecranoplano.",Aplicação,Orientar,Sólido,Ecranoplano,2bf0f0dd-27bd-4fb6-9451-70418e53b996
"O/a ""Resistir"" é um/uma Aplicação, que no/na Campo causa Ecranoplano.",Aplicação,Resistir,Campo,Ecranoplano,a987113a-0e54-4a28-8587-ac095dbc1165
"O/a ""Separar"" é um/uma Aplicação, que no/na Sólido causa Ecranoplano.",Aplicação,Separar,Sólido,Ecranoplano,e1121f02-fd53-4599-b166-c8f4d9e43d58
"O/a ""Comprimir"" é um/uma Efeito, que no/na Campo causa Efeito Acústico-Óptico.",Efeito,Comprimir,Campo,Efeito Acústico-Óptico,a5033349-1a15-40e2-8e7c-43a20742abbf
"O/a ""Dobrar"" é um/uma Efeito, que no/na Campo causa Efeito Acústico-Óptico.",Efeito,Dobrar,Campo,Efeito Acústico-Óptico,20089385-0787-4c15-a110-8ab20adf0f49
"O/a ""Expandir"" é um/uma Efeito, que no/na Campo causa Efeito Acústico-Óptico.",Efeito,Expandir,Campo,Efeito Acústico-Óptico,b1e81b90-1324-4fbd-b387-f1f58dee2637
"O/a ""Girar"" é um/uma Efeito, que no/na Campo causa Efeito Acústico-Óptico.",Efeito,Girar,Campo,Efeito Acústico-Óptico,84c611d0-3261-4872-b1c9-9e4bb197afde
"O/a ""Orientar"" é um/uma Efeito, que no/na Campo causa Efeito Acústico-Óptico.",Efeito,Orientar,Campo,Efeito Acústico-Óptico,0f241f7d-9ece-41fc-aec9-8aeac3d560e1
"O/a ""Detectar"" é um/uma Efeito, que no/na Gás causa Efeito Adsorção-resistivo.",Efeito,Detectar,Gás,Efeito Adsorção-resistivo,6006ec42-7052-4b86-838f-581da3a51f36
"O/a ""Corroer"" é um/uma Efeito, que no/na Sólido causa Efeito Alexandrov.",Efeito,Corroer,Sólido,Efeito Alexandrov,66c8ad76-5b36-4ef5-abaa-25e560509c6e
"O/a ""Destruir"" é um/uma Efeito, que no/na Sólido causa Efeito Alexandrov.",Efeito,Destruir,Sólido,Efeito Alexandrov,bfcfa921-23bc-496b-b01b-f050b6c9f3a4
"O/a ""Erodir"" é um/uma Efeito, que no/na Sólido causa Efeito Alexandrov.",Efeito,Erodir,Sólido,Efeito Alexandrov,294932ac-3a1a-46ba-9891-7a11d7cf304b
"O/a ""Detectar"" é um/uma Efeito, que no/na Gás causa Efeito Auger.",Efeito,Detectar,Gás,Efeito Auger,b486f917-7750-48ac-832c-8813a5c7a302
"O/a ""Detectar"" é um/uma Efeito, que no/na Sólido causa Efeito Auger.",Efeito,Detectar,Sólido,Efeito Auger,9c27a847-4a32-46a9-9743-b0402a847f80
"O/a ""Produzir"" é um/uma Efeito, que no/na Campo causa Efeito Auger.",Efeito,Produzir,Campo,Efeito Auger,5be3db9f-b3ce-482b-9173-9d58a8ae6118
"O/a ""Aquecer"" é um/uma Efeito, que no/na Gás causa Efeito avalanche.",Efeito,Aquecer,Gás,Efeito avalanche,5b30b6e9-bff7-4fae-8a4a-40ce8ac686ce
"O/a ""Aquecer"" é um/uma Efeito, que no/na Líquido causa Efeito avalanche.",Efeito,Aquecer,Líquido,Efeito avalanche,68eae758-af08-4a78-8da6-222448b4776a
"O/a ""Aquecer"" é um/uma Efeito, que no/na Sólido causa Efeito avalanche.",Efeito,Aquecer,Sólido,Efeito avalanche,53667514-0de2-42fc-ada0-b92c85f12951
"O/a ""Condensar"" é um/uma Efeito, que no/na Líquido causa Efeito avalanche.",Efeito,Condensar,Líquido,Efeito avalanche,ad60e35b-9040-4f71-ae50-2dfe81b02a55
"O/a ""Condensar"" é um/uma Efeito, que no/na Sólido causa Efeito avalanche.",Efeito,Condensar,Sólido,Efeito avalanche,f168a248-2d9e-4d8e-9c8c-e246e17b26e5
"O/a ""Destruir"" é um/uma Efeito, que no/na Gás causa Efeito avalanche.",Efeito,Destruir,Gás,Efeito avalanche,7434b47b-cd72-48c7-af6d-cf06ced2118c
"O/a ""Destruir"" é um/uma Efeito, que no/na Líquido causa Efeito avalanche.",Efeito,Destruir,Líquido,Efeito avalanche,f378a6e4-1004-483b-94e6-f68ea840c3e8
"O/a ""Destruir"" é um/uma Efeito, que no/na Sólido causa Efeito avalanche.",Efeito,Destruir,Sólido,Efeito avalanche,e23fa989-90b0-4939-a7e3-4dd116206b36
"O/a ""Evaporar"" é um/uma Efeito, que no/na Líquido causa Efeito avalanche.",Efeito,Evaporar,Líquido,Efeito avalanche,621189c9-b581-4ee6-a6f7-b39ed6b4ef54
"O/a ""Evaporar"" é um/uma Efeito, que no/na Sólido causa Efeito avalanche.",Efeito,Evaporar,Sólido,Efeito avalanche,86904ac5-b0d3-46aa-bb35-665fd7c7fc3e
"O/a ""Mudar de fase"" é um/uma Efeito, que no/na Líquido causa Efeito avalanche.",Efeito,Mudar de fase,Líquido,Efeito avalanche,bc5eee7f-73e0-4b15-aaa6-64377299cac5
"O/a ""Mudar de fase"" é um/uma Efeito, que no/na Sólido causa Efeito avalanche.",Efeito,Mudar de fase,Sólido,Efeito avalanche,f8628d64-a360-4658-8c92-fc3bdf729dee
"O/a ""Detectar"" é um/uma Efeito, que no/na Campo causa Efeito Barkhausen.",Efeito,Detectar,Campo,Efeito Barkhausen,1f9aec48-ff55-47b7-bf0b-307cb40b35b9
"O/a ""Produzir"" é um/uma Efeito, que no/na Campo causa Efeito Barkhausen.",Efeito,Produzir,Campo,Efeito Barkhausen,c28ae06d-b041-4943-a69c-d41703646f60
"O/a ""Produzir"" é um/uma Efeito, que no/na Campo causa Efeito Barnett.",Efeito,Produzir,Campo,Efeito Barnett,652a04e5-ec6d-4cfc-a8e7-4b59af92398d
"O/a ""Dobrar"" é um/uma Efeito, que no/na Líquido causa Efeito Barus.",Efeito,Dobrar,Líquido,Efeito Barus,c5bd17bf-7a4e-4266-836e-36737b94463f
"O/a ""Expandir"" é um/uma Efeito, que no/na Líquido causa Efeito Barus.",Efeito,Expandir,Líquido,Efeito Barus,8ef0c12b-479c-47d9-af9e-47e07e486785
