id_pedido,data_deposito,titulo,ipc,url,resumo,classifica_ipc
BR 11 2021 003767 5,21/02/2020,"CONTROLE DE EQUIPAMENTO PARA PROCESSO DE MOLDAGEM CONTÍNUO DE FABRICAÇÃO DE AÇO E ANÁLISE DE ESTADO UTILIZANDO MEDIÇÃO DE VIBRAÇÃO A LASER, E SISTEMA PARA SEU USO",G01N 29/04,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1604794&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  CONTROLE DE EQUIPAMENTO PARA PROCESSO DE MOLDAGEM CONTÍNUO DE FABRICAÇÃO DE AÇO E ANÁLISE DE ESTADO UTILIZANDO MEDIÇÃO DE VIBRAÇÃO A LASER, E SISTEMA PARA SEU USO. Um método de análise de estado para equipamento de moldagem contínua de fabricação de aço, de acordo com a presente invenção, compreende as etapas de: medição dos dados de vibração a cerca do equipamento de moldagem contínua de fabricação de aço pela utilização de um instrumento de medição de vibração a laser; transmissão dos dados de vibração medidos; comparação dos dados de vibração medidos recebidos com dados preestabelecidos e análise dos mesmos; armazenamento e aprendizado dos dados; e apresentação dos dados comparados e analisados, onde: os dados medidos determina uma anormalidade no equipamento ou em um processo por meio de uma análise de correlação caso específica ou um algoritmo de diagnóstico de defeito preestabelecido de acordo com cada condição de situação e um estado de uso; um alarme ou um sinal de controle é transmitido, conforme necessário; e os dados são armazenados em uma base de dados (DB), e são armazenados e utilizados como big data pela utilização de mineração de dados, aprendizado em máquina, ou tecnologia de aprendizagem profunda, e os dados comparados e analisados são mostrados para um usuário de tal forma que o usuário possa monitorar e diagnosticar o estado do equipamento de moldagem contínua de fabricação de aço em tempo real.",  G01N 29/04 ;  B22D 41/50 ;  B22D 46/00 ;  G06Q 50/10
BR 11 2021 009900 0,21/02/2020,LUBRIFICANTE PARA A CONFORMAÇÃO A QUENTE DE METAIS,C10M 173/02,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1612488&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  LUBRIFICANTE PARA A CONFORMAÇÃO A QUENTE DE METAIS. Lubrificante para a conformação a quente de metais, em particular para a lubrificação da barra de mandril e/ou do bloco oco na produção de tubos sem costura, em que o lubrificante contém pelo menos os seguintes componentes, com base no teor de sólidos: -55 a 85% em peso de um lubrificante sólido consistindo em uma mistura de talco e uma mica de potássio, em que a razão de talco para mica de potássio no lubrificante sólido é de 2,0 a 5,0, - 10 a 30% em peso de um adesivo selecionado de um acetato de polivinila, vidro líquido de sódio e dextrina ou uma mistura dos acima referidos, - 2 a 10% em peso de um espessante selecionado a partir de hidroxicelulose, hidroxietil-celulose, hidroxipropilcelulose, carboximetilcelulose, metilcelulose, etilcelulose, metiletilcelulose, hidroxietilmetilcelulose, hidroxipropilmetil-celulose, etil-hidroximetilcelulose, carboximetil-hidroxicelulose, dextrina, amido, bentonita modificada organicamente, esmectita e goma xantana, -0 a 10% em peso de outros auxiliares, preferivelmente selecionados a partir de antiespumantes, dispersantes e biocidas e - não mais do que 10% em peso de grafite, preferivelmente não mais do que 5% em peso de grafite, particularmente preferivelmente sem grafite.",  C10M 173/02
BR 11 2021 016828 1,21/02/2020,"MÉTODO DE CONTROLE DE TAXA DE QUADROS DE GRAVAÇÃO, TERMINAL MÓVEL E MEIO DE ARMAZENAMENTO DE COMPUTADOR",H04N 23/71,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1624495&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  MÉTODO DE CONTROLE DE TAXA DE QUADROS DE GRAVAÇÃO E APARELHO RELACIONADO. Este pedido divulga um método de controle de taxa de quadros de gravação, incluindo os seguintes passos: Primeiro, um terminal móvel recebe primeira entrada de um usuário, e o terminal móvel inicia gravação de vídeo em resposta à primeira entrada. Em seguida, o terminal móvel coleta N quadros de vídeo de um cenário de fotografia em uma primeira taxa de quadros. Em seguida, o terminal móvel determina intensidade de luz no cenário de fotografia com base nos N quadros de vídeo coletados, e ajusta automaticamente uma taxa de quadros de gravação do terminal móvel com base na intensidade de luz no cenário de fotografia, onde uma taxa de quadros de gravação obtida após o ajuste é diferente da primeira taxa de quadros, e N é um número inteiro positivo maior que 2. Além disso, o terminal móvel continua coletando um quadro de vídeo do cenário de fotografia com base na taxa de quadros de gravação obtida após o ajuste. Finalmente, o terminal móvel gera um arquivo de vídeo com base nos quadros de vídeo que são coletados na primeira taxa de quadros e no quadro de vídeo que é coletado com base na taxa de quadros de gravação obtida após o ajuste. Desta forma, a taxa de quadros usada durante a gravação de vídeo é ajustada automaticamente, e qualidade de uma imagem de vídeo é aprimorada.",  H04N 23/71 ;  H04N 23/80 ;  H04N 23/667 ;  H04N 7/01
BR 11 2021 014914 7,21/02/2020,MODELAGEM DIGITAL E RASTREAMENTO DE CAMPOS AGRÍCOLAS PARA IMPLEMENTAR ENSAIOS DE CAMPO AGRÍCOLA,A01B 79/00,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1620813&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  MODELAGEM DIGITAL E RASTREAMENTO DE CAMPOS AGRÍCOLAS PARA IMPLEMENTAR ENSAIOS DE CAMPO AGRÍCOLA. A presente invenção refere-se a sistema e método para a implementar um ensaio em um ou mais campos. Em uma modalidade, um sistema de computador de inteligência agrícola recebe dados de campo para uma pluralidade de campos agrícolas. Com base, pelo menos em parte, nos dados de campo para a pluralidade de campos agrícolas, o sistema de computador de inteligência agrícola identifica um ou mais campos agrícolas alvo. O sistema de computador de inteligência agrícola determina ser os um ou mais campos agrícolas alvo estão em conformidade com o ensaio. O sistema de computador de inteligência agrícola então recebe dados de resultado para o ensaio e, com base nos dados de resultado computa um valor de benefício para o ensaio.",  A01B 79/00 ;  A01B 79/02 ;  G06Q 10/04 ;  G06Q 10/06
BR 11 2021 011166 2,21/02/2020,"ARTIGO CATALÍTICO ACOPLADO DE MANEIRA PRÓXIMA, SISTEMA DE TRATAMENTO DE GÁS DE ESCAPE, MOTOR A GASOLINA, E, MÉTODO DE TRATAMENTO DE UM GÁS DE ESCAPE DE UM MOTOR DE COMBUSTÃO INTERNA",F01N 13/00,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1614514&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  ARTIGO CATALÍTICO ACOPLADO DE MANEIRA PRÓXIMA, SISTEMA DE TRATAMENTO DE GÁS DE ESCAPE, MOTOR A GASOLINA, E, MÉTODO DE TRATAMENTO DE UM GÁS DE ESCAPE DE UM MOTOR DE COMBUSTÃO INTERNA. É revelado um artigo catalisador acoplado de maneira próxima, e seu uso em um sistema de escape para motores de combustão interna. O artigo catalítico acoplado de maneira próxima para o tratamento de gás de escape, que compreende: um substrato a montante e um substrato a jusante, sendo que o substrato a montante é espaçado em relação ao substrato a jusante, sendo que o substrato a montante compreende uma primeira composição de catalisador de três vias (TWC) e o substrato a jusante compreende uma segunda composição de TWC, sendo que a primeira e a segunda composições TWC compreendem, cada uma, um componente de armazenamento de oxigênio (OSC), em que um carregamento do OSC no substrato a jusante é maior que um carregamento do OSC no substrato a montante e é de ao menos 2,2 g/pol3.",  F01N 13/00 ;  F01N 3/10
BR 11 2021 016687 4,21/02/2020,"MÉTODO IMPLEMENTADO POR COMPUTADOR E SISTEMA DE COMPUTAÇÃO PARA ACESSAR DADOS COM BASE EM UM OU MAIS PADRÕES DE ACESSO ANTERIORES, E UM OU MAIS MEIOS DE ARMAZENAMENTO LEGÍVEIS POR COMPUTADOR NÃO TRANSITÓRIOS",G06F 3/06,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1624266&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  RECUPERAÇÃO ADAPTATIVA DE OBJETOS DO ARMAZENAMENTO REMOTO. Várias modalidades do presente pedido estabelecem um método implementado por computador para acessar dados compreendendo a identificação de um primeiro conjunto de operações de leitura que ocorrem durante um primeiro período de tempo, onde cada operação de leitura incluída no conjunto de operações de leitura está associada com a recuperação de uma porção diferente de pelo menos um objeto de um sistema de armazenamento, determinar uma densidade de bytes associada ao conjunto de operações de leitura, onde a densidade de bytes indica um tamanho de porções contíguas do pelo menos um objeto que foram recuperadas durante o primeiro período de tempo, e determinar, com base na densidade de bytes, um tamanho de bloco de pré-buffer para uma operação de leitura durante um segundo período, onde o tamanho de bloco de pré-buffer especifica um tamanho de uma porção de pelo menos um objeto que deve ser recuperado do sistema de armazenamento.",  G06F 3/06
BR 10 2020 003681 5,21/02/2020,PEPARAÇÃO MEDICINAL CONTENDO INGREDIENTES ORGANICOS ATIVOS DO EXTRATO DAS FOLHAS DE ESPÉCIES DO GENERO BAUHINIA NO TRATAMENTO DO TRANSTORNO DO DIABETES MELLITUS,A61K 36/48,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1560506&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  PEPARAÇÃO MEDICINAL CONTENDO INGREDIENTES ORGANICOS ATIVOS DO EXTRATO DAS FOLHAS DE ESPÉCIES DO GENERO BAUHINIA NO TRATAMENTO DO TRANSTORNO DO DIABETES MELLITUS. A presente inversão está relacionada à utilização de plantas do gênero Bauhinia - das espécies Bauhinia caatingae, B. pentandra, B. cheilantha e B. acuruana. - para a preparação de um composto ativo, incluindo composição farmacêutica ou alimentar, para prevenção da diabetes e/ou para o controle glicêmico. A descrição da atividade antidiabética do gênero Bauhinia na presente pesquisa foi feita com uso dos extratos etanólico das folhas o qual apresentou efeito na adsorção e que promoveu o efeito tardio na difusão de glicose ou na inibição enzimática. (inibição das enzimas a-amilase). Na quantificação dos polifenóis em HPLC foram detectados seis compostos, sendo as principais com atividades reconhecidas no potencial tratamento antidiabético, as substâncias rutina, quercetina e kaempenferol presente em todas as espécies do gênero avaliadas.",  A61K 36/48 ;  A61P 3/10
BR 10 2020 003682 3,21/02/2020,AERONAVE,B64C 1/14,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1560508&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  A invenção refere-se a uma aeronave (10) compreendendo uma fuselagem (12) que delimita uma cabine de comando (14), uma área de entrada de passageiros (18) e uma cabine de passageiros (16) configurada para acomodar passageiros durante uma fase de voo, a área de entrada (18) sendo interposta longitudinalmente entre a cabine de comando (14) e a cabine de passageiros. A cabine de comando e a área de entrada são delimitadas por um elemento de separação dianteiro (24) e a área de entrada e a cabine de passageiros são delimitadas por um elemento de separação traseiro (26). A fuselagem delimita uma porta lateral de embarque (20). Um plano médio transversal (66) da porta de embarque é colocado a uma distância do elemento de separação dianteiro, considerado ao longo do eixo longitudinal, superior a 39% do comprimento entre o elemento de separação dianteiro e o elemento de separação traseiro, considerado ao longo do eixo longitudinal.",  B64C 1/14
BR 20 2020 003702 7,21/02/2020,DISPOSITIVO APLICADO EM SISTEMA ANTIFURTO ACIONADO ATRAVÉS DE CONTROLE REMOTO,B60R 25/042,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1560534&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  DISPOSITIVO APLICADO EM SISTEMA ANTIFURTO ACIONADO ATRAVÉS DE CONTROLE REMOTO refere-se o presente objeto a um inédito dispositivo bloqueador de veículos com acionamento manual por controle remoto, através de um esquema elétrico simplificado interligado que comanda o recebimento do sinal enviado para a fonte alimentadora do bloqueador, possibilitando o bloqueio do combustível, ignição e conseqüentemente o acionamento do motor do veículo, contando ainda com a indicação de sinal sonoro e piscas intermitentes, caso haja a tentativa de burlar o sistema. É composto, ainda, por uma trava eletroeletrônica para abertura de capô/cabine de caminhões acionados por de controle remoto, através da fechadura sem a necessidade do cabo para abertura, determinando que pessoas não autorizadas não tenham acesso ao compartimento do motor.",  B60R 25/042
BR 11 2021 016751 0,21/02/2020,"COMPOSTOS, COMPOSIÇÕES FARMACÊUTICAS E USOS DOS COMPOSTOS",C07D 471/04,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1624401&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  COMPOSTOS, COMPOSIÇÕES FARMACÊUTICAS E USOS DOS COMPOSTOS. A presente invenção se refere a uma classe de compostos inibidores de JAK e seus usos. De forma específica, a presente invenção divulga um composto representado pela fórmula (G), composto marcado de forma isotópica do mesmo, ou um isômero ótico do mesmo, um isômero geométrico do mesmo, um tautômero do mesmo, ou uma mistura de vários isômeros ou um sal farmaceuticamente aceitável do mesmo, ou um pró-fármaco do mesmo, ou um metabólito do mesmo. A presente invenção também se refere à aplicação dos compostos na medicina.",  C07D 471/04 ;  C07D 487/04 ;  A61K 31/437 ;  A61K 31/55 ;  A61P 11/00
BR 11 2021 013501 4,21/02/2020,DERIVAÇÃO MÚLTIPLA DE ALINHAMENTO E UM DISPOSITIVO DE CONEXÃO PARA USO EM PERFURAÇÃO COM CONTROLE DE PRESSÃO,E21B 17/02,https://busca.inpi.gov.br/pePI/servlet/PatenteServletController?Action=detail&CodPedido=1618365&SearchParameter=01/02/2020%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20&Resumo=&Titulo=,"  DERIVAÇÃO MÚLTIPLA DE ALINHAMENTO E UM DISPOSITIVO DE CONEXÃO PARA USO EM PERFURAÇÃO COM CONTROLE DE PRESSÃO. A presente invenção refere-se a um dispositivo de conexão, que compreende um primeiro corpo de conexão (1) e um segundo corpo de conexão (20), móvel com relação ao primeiro corpo de conexão (1), o dispositivo de conexão configurado para conectar uma pluralidade de linhas de controle terminando em conectores (3, 5, 7), formando parte do primeiro corpo de conexão (1), as linhas de controle correspondentes terminando em conectores (203, 205, 207), formando parte do segundo corpo de conexão (20), o dispositivo de conexão dotado com um primeiro meio de alinhamento (50; 40), para alinhamento aproximado dos corpos de conexão (1, 20), o dispositivo de conexão compreendendo ainda um segundo meio de alinhamento (42, 44; 242, 244) para alinhamento dos meios retentores rígidos (35, 37; 22, 24) de um dos corpos (1, 20) com relação aos conectores do outro dos corpos, pelo menos um dos meios retentores rígidos sendo móvel em um plano perpendicular a um eixo longitudinal do primeiro meio de alinhamento (50).",  E21B 17/02 ;  E21B 17/01 ;  E21B 33/038 ;  F16L 27/08
